time,X,Y,Z
146.03,45.89344691936829,17.226226320719586,-82.43327355798152
146.17,45.956327353511604,17.18277683148505,-82.44141880131002
146.33,46.03461322963932,17.139223382896756,-82.45785374035574
146.49,46.10750433477965,17.092729802179715,-82.46325797642525
146.63,46.18136831737089,17.042941773885914,-82.4603235612258
146.77,46.2533752269108,17.002346495521042,-82.46785841189201
146.93,46.322220946190676,16.95444038716853,-82.4642811766883
147.09,46.409682290309995,16.90026459351313,-82.46945977748327
147.23,46.47957997132148,16.85551265814782,-82.46022948487669
147.39,46.5628292682674,16.811607227063103,-82.46339453267282
147.53,46.623571843169756,16.763796652208537,-82.46873251565268
147.69,46.70740408425509,16.719861788808462,-82.47835448276767
147.83,46.776488794631774,16.664248698831816,-82.47666286888084
147.99,46.85381174595213,16.616671092959006,-82.47153038919656
148.13,46.92739680735164,16.568577390252557,-82.47578882925804
148.29,46.989390916903034,16.51560024792207,-82.48496109330908
148.43,47.05595563879973,16.468592550127582,-82.49166955087182
148.59,47.11594845087624,16.419286354553495,-82.49523356348287
148.73,47.1848990827624,16.37231579153475,-82.49669938278389
148.89,47.25042839213386,16.30709859544688,-82.50910177154252
149.03,47.31834039510537,16.25080742727632,-82.50711837804172
149.19,47.386189442654825,16.207786940177574,-82.512922726488
149.33,47.46332165251345,16.14566485281808,-82.51360584966326
149.49,47.5304869386111,16.09515893438116,-82.53308540641089
149.63,47.59010773055219,16.04041889358309,-82.51932741002312
149.79,47.66117745614639,15.976707775271908,-82.52093606725012
149.93,47.7372638992097,15.936236209400631,-82.52567049732438
150.07,47.82074453474233,15.883615864751889,-82.51354652865044
150.23,47.898522013748156,15.831613653645178,-82.52221771207633
150.39,47.965210953341455,15.787700906021376,-82.50908909994244
150.53,48.038307214554415,15.736532632982234,-82.51590078136172
150.69,48.10932064215372,15.6813068266469,-82.51924007386764
150.83,48.18108312262182,15.63984327960165,-82.52946394631789
150.99,48.27066121176835,15.589636049971459,-82.53487802886286
